1,10,0.000035
2,10,0.000017
3,10,0.000035
4,10,0.000028
5,10,0.000028
6,10,0.000028
7,10,0.000033
8,10,0.000025
9,10,0.000021
10,10,0.000020
11,10,0.000019
12,10,0.000029
13,10,0.000021
14,10,0.000023
15,10,0.000020
16,10,0.000021
17,10,0.000028
18,10,0.000033
19,10,0.000019
20,10,0.000019
21,10,0.000024
22,10,0.000017
23,10,0.000016
24,10,0.000016
25,10,0.000018
26,10,0.000017
27,10,0.000018
28,10,0.000017
29,10,0.000016
30,10,0.000016
31,10,0.000016
32,10,0.000016
33,10,0.000018
34,10,0.000017
35,10,0.000018
36,10,0.000016
37,10,0.000016
38,10,0.000016
39,10,0.000016
40,10,0.000016
41,10,0.000018
42,10,0.000020
43,10,0.000019
44,10,0.000017
45,10,0.000017
46,10,0.000017
47,10,0.000017
48,10,0.000017
49,10,0.000017
50,10,0.000018
51,10,0.000020
52,10,0.000017
53,10,0.000017
54,10,0.000018
55,10,0.000020
56,10,0.000019
57,10,0.000017
58,10,0.000019
59,10,0.000017
60,10,0.000016
61,10,0.000016
62,10,0.000016
63,10,0.000018
64,10,0.000016
65,10,0.000016
66,10,0.000020
67,10,0.000017
68,10,0.000016
69,10,0.000016
70,10,0.000016
71,10,0.000016
72,10,0.000016
73,10,0.000016
74,10,0.000023
75,10,0.000018
76,10,0.000019
77,10,0.000058
78,10,0.000044
79,10,0.000018
80,10,0.000019
81,10,0.000019
82,10,0.000018
83,10,0.000019
84,10,0.000027
85,10,0.000021
86,10,0.000020
87,10,0.000019
88,10,0.000019
89,10,0.000019
90,10,0.000019
91,10,0.000020
92,10,0.000020
93,10,0.000020
94,10,0.000019
95,10,0.000019
96,10,0.000019
97,10,0.000019
98,10,0.000022
99,10,0.000019
100,10,0.000019
1,100,0.000024
2,100,0.000018
3,100,0.000016
4,100,0.000022
5,100,0.000017
6,100,0.000017
7,100,0.000020
8,100,0.000019
9,100,0.000017
10,100,0.000016
11,100,0.000016
12,100,0.000016
